# temp,rain_1h,snow_1h,clouds_all,Prediction
2.718299999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.328761251322483076e+03
2.563299999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.930281802781696570e+03
2.527199999999999989e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,9.221106013941769106e+02
2.650899999999999750e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.881293063201883342e+03
2.598000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.941888769482503108e+02
2.546800000000000068e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.911642844956154931e+03
2.545099999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.782768103861526470e+03
2.476800000000000068e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,8.411579998936069842e+02
2.585099999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.955498377503407028e+03
2.643700000000000045e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.579327657667792209e+03
2.719499999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.702863492866896195e+03
2.656100000000000136e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,8.368673961685768745e+02
2.698600000000000136e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.201383109291540677e+03
2.759399999999999977e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.170111790311551886e+03
2.749499999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,9.770992351788804626e+02
2.768100000000000023e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.003713247129393949e+03
2.712200000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.702787770481355437e+03
2.688199999999999932e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.659502004180073527e+03
2.674100000000000250e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.640472085419216455e+03
2.697200000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.806748020626511334e+03
2.746100000000000136e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.892435650234422610e+03
2.744800000000000182e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.215567077029732900e+03
2.735000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.176282964034812721e+02
2.599399999999999977e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.679032312608321149e+02
2.603500000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.857544536175293388e+03
2.591499999999999773e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.051256116144006228e+03
2.592200000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.654909239817916841e+03
2.735500000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.338134204207561197e+03
2.725500000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.111554717299031836e+03
2.623500000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.559687786391867121e+03
2.703600000000000136e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.957695366080134136e+03
2.786499999999999773e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,7.786895962999849417e+02
2.787200000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.414027992344727522e+02
2.759399999999999977e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.212203283225192990e+03
2.772200000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.342293128433785569e+03
2.745000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.239057102987386315e+03
2.743500000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.824871418484086007e+03
2.717500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.770327350214054150e+02
2.696999999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.764196395983823095e+03
2.765500000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.533064083209373166e+03
2.868100000000000023e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.705608067014615699e+03
2.710099999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.914782687653111680e+03
2.758799999999999955e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.865664047741632203e+03
2.766100000000000136e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.978715071539489600e+03
2.850799999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.850332426283367568e+03
2.811499999999999773e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.605677714531746460e+03
2.872900000000000205e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.637117866821115967e+03
2.901499999999999773e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.807627434964550048e+03
2.924599999999999795e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.697479162240136247e+03
2.921399999999999864e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.760798830725686457e+03
2.786800000000000068e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.192881454923764068e+03
2.774800000000000182e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,8.077005466918247976e+02
2.780799999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.348895918083363540e+03
2.781600000000000250e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.564089654851757587e+03
2.766299999999999955e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.812444829718781421e+03
2.723500000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.634592261765110379e+02
2.734800000000000182e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.857779290058776496e+03
2.902200000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.971096482499631747e+03
2.906800000000000068e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.754962381568970159e+03
2.767599999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.293019296805376825e+02
2.760099999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.560863721557067947e+03
2.773700000000000045e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.615640566062862490e+03
2.739399999999999977e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.789369111073082422e+03
2.729700000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.195783943759217436e+03
2.727699999999999818e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,9.613389489997912278e+02
2.780699999999999932e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.858822570706606257e+03
2.761600000000000250e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.665585542971924951e+03
2.719300000000000068e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.575856690867479301e+03
2.757200000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.090654090237459059e+03
2.770500000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.518525864155442832e+03
2.742099999999999795e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.033417403557445141e+03
2.733799999999999955e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.789953349640112719e+03
2.714200000000000159e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.008820539162734349e+03
2.646200000000000045e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.361447368078414002e+03
2.831399999999999864e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.895886790585685503e+03
2.848000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.743123706165102249e+03
2.840699999999999932e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.181846407873414591e+03
2.744800000000000182e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.198436216482410828e+02
2.726200000000000045e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.994611931731667028e+03
2.755099999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.871029306113387065e+03
2.766899999999999977e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.843923959220003781e+03
2.787500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.416204195656497177e+03
2.788000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.134838932911206939e+03
2.787900000000000205e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.474901066366362784e+03
2.857900000000000205e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.143741659329711183e+03
2.874700000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.505423592693971841e+03
2.901899999999999977e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.914200223689472296e+03
2.913000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.107594604052306750e+03
2.928799999999999955e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.696626318372786045e+03
2.948799999999999955e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.468439654296119443e+03
2.914300000000000068e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.589927429439063872e+03
2.960299999999999727e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.527314860151533139e+03
2.980099999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.719347370507206506e+03
2.988500000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.586384780182934264e+03
2.928700000000000045e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.411811268394799754e+03
2.922900000000000205e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.470354956977329948e+03
2.946200000000000045e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.645367513608959143e+03
2.960799999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.480332552036466950e+03
2.966899999999999977e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.989093867586792840e+03
2.930500000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.045272573209147140e+03
2.922900000000000205e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.519629124433648030e+03
2.916800000000000068e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,7.814613750011512820e+02
2.913700000000000045e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.959849398037985679e+02
2.913600000000000136e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.934475032980708988e+02
2.894700000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,9.360882068201533457e+02
2.868600000000000136e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.478097737414267613e+03
2.953600000000000136e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.954853526343597878e+03
2.980099999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.527115189644813654e+03
2.847799999999999727e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.814439903680614862e+03
2.847799999999999727e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.212124782354960644e+03
2.907200000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.505617042797140130e+03
2.910799999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.720006816827461989e+03
2.826499999999999773e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.406379215204896354e+03
2.878299999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.855947106757342226e+03
2.923399999999999750e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.546832897549763402e+03
2.812900000000000205e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.779618808360617550e+03
2.795199999999999818e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.033026426597179466e+02
2.877699999999999818e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.064440206612337988e+03
2.793100000000000023e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.336749547281791592e+02
2.784599999999999795e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.379466739764027921e+02
2.775299999999999727e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.443259897341837132e+03
2.875400000000000205e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.849637810758169508e+03
2.916399999999999864e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.578068471669510473e+03
2.805799999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.901851673004347504e+03
2.945099999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.775778352898361845e+03
2.875699999999999932e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.835378900152848473e+03
2.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.053355759870492875e+03
2.860699999999999932e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.834239677660912548e+03
2.876600000000000250e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.763075065690202791e+03
2.917699999999999818e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.166729286245900767e+03
2.949200000000000159e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.525920372421618595e+03
3.051000000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.077595410097392232e+03
3.054599999999999795e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,6.369929523702416191e+03
3.048299999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.528936127044945351e+03
3.045299999999999727e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.628420175915037362e+03
2.932699999999999818e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.368951283107746349e+03
2.933000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.185692784769864375e+03
2.929300000000000068e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.086641534659008812e+03
2.917799999999999727e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.488916989043683316e+03
2.875799999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.064640207132915293e+03
2.846600000000000250e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.099357079006159438e+03
2.791399999999999864e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.684215090474318686e+02
2.789399999999999977e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,9.095339237757990531e+02
2.802300000000000182e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.382982074162753406e+03
2.924499999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.986176058019442735e+03
2.939900000000000091e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.248295268289570231e+03
2.945799999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.389978603129841758e+03
2.951600000000000250e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.455205636013495678e+03
2.958100000000000023e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.315428131792206841e+03
2.943199999999999932e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.296157153541709249e+03
2.924499999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.781052374810797573e+03
2.859399999999999977e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.793852452429072400e+03
2.840500000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.633424962176325380e+03
2.787900000000000205e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.609961746231537290e+03
2.798000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.606924558478963263e+03
2.820799999999999841e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.508823055073398791e+03
2.831499999999999773e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.580706935317334683e+03
2.837699999999999818e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.402523869854576333e+03
2.832300000000000182e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.066907182546811327e+03
2.827099999999999795e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.378893639268574134e+03
2.817200000000000273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.916642063683514152e+03
2.882500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.268849316209644712e+03
2.906999999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,4.187549698395633641e+03
2.908500000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.997739723291962036e+03
2.907799999999999727e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.693105597664576180e+03
2.905099999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.203161996271023781e+03
2.891800000000000068e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.730082761732950985e+03
2.825299999999999727e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,8.192085650584367613e+02
2.808000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.734330997279561871e+03
2.802400000000000091e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.568399934613545156e+03
2.907300000000000182e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,5.549899504200837328e+03
